TotalCores,MatrixSize,SingleCore,Time
9,600,4,34564.566666666666
9,600,5,34565.833333333336
9,600,6,34561.13333333333
9,600,7,34553.86666666667
9,600,8,34552.666666666664
9,700,0,61343.9
9,700,1,61385.566666666666
9,700,2,61389.8
9,700,3,61392.5
9,700,4,61391.73333333333
9,700,5,61382.63333333333
9,700,6,61397.9
9,700,7,61341.7
9,700,8,61341.7
9,800,0,186038.66666666666
9,800,1,186056.26666666666
9,800,2,186068.83333333334
9,800,3,186062.56666666668
9,800,4,186061.93333333332
9,800,5,186060.56666666668
9,800,6,186063.36666666667
9,800,7,186067.43333333332
9,800,8,186021.63333333333
9,900,0,227450.9
9,900,1,227470.83333333334
9,900,2,227482.03333333333
9,900,3,227484.2
9,900,4,227478.46666666667
9,900,5,227477.23333333334
9,900,6,227472.36666666667
9,900,7,227455.96666666667
9,900,8,227449.2
9,1000,0,351348.9666666667
9,1000,1,351364.5333333333
9,1000,2,351365.3333333333
9,1000,3,351367.4
9,1000,4,351374.13333333336
9,1000,5,351368.23333333334
9,1000,6,351363.23333333334
9,1000,7,351343.9666666667
9,1000,8,351344.76666666666
10,100,0,91.73333333333333
10,100,1,91.73333333333333
10,100,2,91.53333333333333
10,100,3,91.93333333333334
10,100,4,91.8
10,100,5,91.93333333333334
10,100,6,91.8
10,100,7,91.8
10,100,8,91.6
10,100,9,91.56666666666666
10,200,0,768.7333333333333
10,200,1,768.9
10,200,2,768.9
10,200,3,768.9
10,200,4,769.0333333333333
10,200,5,769.0666666666667
10,200,6,769.2
10,200,7,768.7333333333333
10,200,8,768.5666666666667
10,200,9,768.7
10,300,0,2732.8
10,300,1,2732.866666666667
10,300,2,2732.633333333333
10,300,3,2733.0333333333333
10,300,4,2732.9333333333334
10,300,5,2733.0
10,300,6,2732.8333333333335
10,300,7,2733.0
10,300,8,2732.6666666666665
10,300,9,2732.7
10,400,0,8632.233333333334
10,400,1,8632.166666666666
10,400,2,8632.166666666666
10,400,3,8632.466666666667
10,400,4,8632.5
10,400,5,8632.533333333333
10,400,6,8632.333333333334
10,400,7,8632.333333333334
10,400,8,8632.1
10,400,9,8632.0
10,500,0,17319.633333333335
10,500,1,17319.6
10,500,2,17319.4
10,500,3,17319.6
10,500,4,17319.6
10,500,5,17319.633333333335
10,500,6,17319.566666666666
10,500,7,17319.7
10,500,8,17319.1
10,500,9,17319.433333333334
10,600,0,32312.166666666668
10,600,1,32318.633333333335
10,600,2,32317.833333333332
10,600,3,32317.466666666667
10,600,4,32322.1
10,600,5,32322.066666666666
10,600,6,32322.333333333332
10,600,7,32314.866666666665
10,600,8,32312.333333333332
10,600,9,32312.5
10,700,0,56757.166666666664
10,700,1,56772.1
10,700,2,56777.3
10,700,3,56781.2
10,700,4,56805.333333333336
10,700,5,56804.46666666667
10,700,6,56804.53333333333
10,700,7,56757.5
10,700,8,56755.8
10,700,9,56755.73333333333
10,800,0,179114.63333333333
10,800,1,179123.73333333334
10,800,2,179121.2
10,800,3,179127.66666666666
10,800,4,179141.0
10,800,5,179143.13333333333
10,800,6,179145.56666666668
10,800,7,179122.43333333332
10,800,8,179107.4
10,800,9,179102.8
10,900,0,230097.4
10,900,1,230003.33333333334
10,900,2,230006.23333333334
10,900,3,229998.23333333334
10,900,4,230001.9
10,900,5,229996.16666666666
10,900,6,229997.63333333333
10,900,7,229999.4
10,900,8,229984.53333333333
10,900,9,229996.06666666668
10,1000,0,381617.23333333334
10,1000,1,381612.93333333335
10,1000,2,381620.8
10,1000,3,381628.06666666665
10,1000,4,381625.1
10,1000,5,381623.5
10,1000,6,381620.3333333333
10,1000,7,381614.23333333334
10,1000,8,381610.5
10,1000,9,381768.06666666665
11,100,0,91.36666666666666
11,100,1,91.2
11,100,2,91.36666666666666
11,100,3,91.5
11,100,4,91.43333333333334
11,100,5,91.43333333333334
11,100,6,91.63333333333334
11,100,7,91.26666666666667
11,100,8,91.03333333333333
11,100,9,91.2
11,100,10,91.16666666666667
11,200,0,722.8
11,200,1,722.9
11,200,2,723.0333333333333
11,200,3,722.9333333333333
11,200,4,722.9666666666667
11,200,5,722.7666666666667
11,200,6,722.9666666666667
11,200,7,722.7666666666667
11,200,8,722.6333333333333
11,200,9,722.8
11,200,10,722.7666666666667
11,300,0,2579.866666666667
11,300,1,2579.9333333333334
11,300,2,2580.0333333333333
11,300,3,2580.0
11,300,4,2580.2
11,300,5,2579.9666666666667
11,300,6,2580.0333333333333
11,300,7,2579.7
11,300,8,2579.9
11,300,9,2579.766666666667
11,300,10,2579.7
11,400,0,8064.7
11,400,1,8064.966666666666
11,400,2,8065.166666666667
11,400,3,8065.133333333333
11,400,4,8065.0
11,400,5,8065.033333333334
11,400,6,8064.933333333333
11,400,7,8064.8
11,400,8,8064.633333333333
11,400,9,8064.8
11,400,10,8064.566666666667
11,500,0,16060.433333333332
11,500,1,16060.666666666666
11,500,2,16060.8
11,500,3,16062.933333333332
11,500,4,16060.633333333333
11,500,5,16060.366666666667
11,500,6,16060.5
11,500,7,16060.3
11,500,8,16060.166666666666
11,500,9,16060.166666666666
11,500,10,16060.366666666667
11,600,0,29371.3
11,600,1,29370.933333333334
11,600,2,29371.366666666665
11,600,3,29371.266666666666
11,600,4,29373.633333333335
11,600,5,29371.2
11,600,6,29374.633333333335
11,600,7,29370.733333333334
11,600,8,29371.866666666665
11,600,9,29370.633333333335
11,600,10,29370.633333333335
11,700,0,50887.333333333336
11,700,1,50890.2
11,700,2,50893.2
11,700,3,50918.933333333334
11,700,4,50921.666666666664
11,700,5,50921.433333333334
11,700,6,50920.26666666667
11,700,7,50887.26666666667
11,700,8,50887.13333333333
11,700,9,50887.1
11,700,10,50887.066666666666
11,800,0,167825.0
11,800,1,167461.43333333332
11,800,2,167475.43333333332
11,800,3,167483.13333333333
11,800,4,167486.96666666667
11,800,5,167486.6
11,800,6,167500.4
11,800,7,167477.16666666666
11,800,8,167462.23333333334
11,800,9,167463.16666666666
11,800,10,167460.0
11,900,0,265148.8333333333
11,900,1,265157.36666666664
11,900,2,265249.56666666665
11,900,3,265149.3
11,900,4,265152.9
11,900,5,265149.6
11,900,6,265153.06666666665
11,900,7,265145.7
11,900,8,265141.56666666665
11,900,9,265135.8
11,900,10,265152.0333333333
11,1000,0,433168.0333333333
11,1000,1,432992.4
11,1000,2,432998.6
11,1000,3,433003.56666666665
11,1000,4,433007.5
11,1000,5,433008.4
11,1000,6,432987.73333333334
11,1000,7,433331.36666666664
11,1000,8,433279.3333333333
11,1000,9,433083.7
11,1000,10,432992.43333333335
12,100,0,83.06666666666666
12,100,1,83.26666666666667
12,100,2,83.23333333333333
12,100,3,83.1
12,100,4,83.1
12,100,5,83.0
12,100,6,83.23333333333333
12,100,7,83.0
12,100,8,82.86666666666666
12,100,9,83.0
12,100,10,82.96666666666667
12,100,11,82.8
12,200,0,650.5333333333333
12,200,1,650.7333333333333
12,200,2,650.8
12,200,3,650.7333333333333
12,200,4,650.7333333333333
12,200,5,650.6333333333333
12,200,6,650.6
12,200,7,650.6333333333333
12,200,8,650.6333333333333
12,200,9,650.5333333333333
12,200,10,650.5333333333333
12,200,11,650.6333333333333
12,300,0,2336.6666666666665
12,300,1,2336.8
12,300,2,2336.8333333333335
12,300,3,2336.766666666667
12,300,4,2336.5666666666666
12,300,5,2336.8333333333335
12,300,6,2336.866666666667
12,300,7,2336.6
12,300,8,2336.4333333333334
12,300,9,2336.6666666666665
12,300,10,2336.6666666666665
12,300,11,2336.8333333333335
12,400,0,7400.233333333334
12,400,1,7400.333333333333
12,400,2,7400.3
12,400,3,7400.1
12,400,4,7399.966666666666
12,400,5,7400.2
12,400,6,7399.9
12,400,7,7400.066666666667
12,400,8,7399.666666666667
12,400,9,7399.866666666667
12,400,10,7400.166666666667
12,400,11,7399.766666666666
12,500,0,14770.533333333333
12,500,1,14771.066666666668
12,500,2,14770.966666666667
12,500,3,14770.733333333334
12,500,4,14770.8
12,500,5,14770.533333333333
12,500,6,14770.633333333333
12,500,7,14770.966666666667
12,500,8,14770.6
12,500,9,14770.633333333333
12,500,10,14770.266666666666
12,500,11,14770.4
12,600,0,27008.566666666666
12,600,1,27008.466666666667
12,600,2,27008.733333333334
12,600,3,27008.7
12,600,4,27008.433333333334
12,600,5,27008.6
12,600,6,27009.033333333333
12,600,7,27008.833333333332
12,600,8,27008.6
12,600,9,27008.7
12,600,10,27008.333333333332
12,600,11,27008.533333333333
12,700,0,48877.666666666664
12,700,1,48879.433333333334
12,700,2,48896.066666666666
12,700,3,48897.2
12,700,4,48888.53333333333
12,700,5,48894.933333333334
12,700,6,48896.933333333334
12,700,7,48876.73333333333
12,700,8,48876.666666666664
12,700,9,48876.63333333333
12,700,10,48876.63333333333
12,700,11,48877.0
12,800,0,158566.83333333334
12,800,1,158572.8
12,800,2,158567.3
12,800,3,158570.86666666667
12,800,4,158564.46666666667
12,800,5,158568.0
12,800,6,158568.76666666666
12,800,7,158567.93333333332
12,800,8,158560.1
12,800,9,158553.86666666667
12,800,10,158624.9
12,800,11,158571.36666666667
12,900,0,250506.1
12,900,1,250502.0
12,900,2,250516.76666666666
12,900,3,250514.73333333334
12,900,4,250517.0
12,900,5,250521.33333333334
12,900,6,250514.56666666668
12,900,7,250510.26666666666
12,900,8,250503.93333333332
12,900,9,250508.2
12,900,10,250507.26666666666
12,900,11,250509.86666666667
12,1000,0,437039.23333333334
12,1000,1,437039.36666666664
12,1000,2,437038.8
12,1000,3,437035.9666666667
12,1000,4,437038.8333333333
12,1000,5,437042.2
12,1000,6,437053.63333333336
12,1000,7,437043.1666666667
12,1000,8,437113.9666666667
12,1000,9,437035.6
12,1000,10,437033.36666666664
12,1000,11,437025.9
13,100,0,77.43333333333334
13,100,1,77.56666666666666
13,100,2,77.26666666666667
13,100,3,77.33333333333333
13,100,4,77.43333333333334
13,100,5,77.43333333333334
13,100,6,77.63333333333334
13,100,7,77.36666666666666
13,100,8,77.4
13,100,9,77.33333333333333
13,100,10,77.3
13,100,11,77.36666666666666
13,100,12,77.43333333333334
13,200,0,613.2
13,200,1,613.4
13,200,2,613.4333333333333
13,200,3,613.3
13,200,4,613.3
13,200,5,613.2666666666667
13,200,6,613.2666666666667
13,200,7,613.1666666666666
13,200,8,613.9333333333333
13,200,9,614.6
13,200,10,613.0
13,200,11,613.2
13,200,12,613.3333333333334
13,300,0,2347.4666666666667
13,300,1,2347.5333333333333
13,300,2,2347.733333333333
13,300,3,2347.3
13,300,4,2347.3333333333335
13,300,5,2347.2
13,300,6,2347.5333333333333
13,300,7,2347.266666666667
13,300,8,2347.266666666667
13,300,9,2347.3
13,300,10,2347.233333333333
13,300,11,2347.366666666667
13,300,12,2347.4
13,400,0,6899.133333333333
13,400,1,6899.333333333333
13,400,2,6899.233333333334
13,400,3,6899.0
13,400,4,6899.1
13,400,5,6899.166666666667
13,400,6,6899.366666666667
13,400,7,6898.966666666666
13,400,8,6898.9
13,400,9,6899.233333333334
13,400,10,6899.033333333334
13,400,11,6898.933333333333
13,400,12,6898.8
13,500,0,13938.166666666666
13,500,1,13938.433333333332
13,500,2,13938.633333333333
13,500,3,13938.2
13,500,4,13938.233333333334
13,500,5,13938.3
13,500,6,13938.166666666666
13,500,7,13938.233333333334
13,500,8,13938.266666666666
13,500,9,13938.033333333333
13,500,10,13938.0
13,500,11,13938.166666666666
13,500,12,13938.0
13,600,0,25418.533333333333
13,600,1,25418.433333333334
13,600,2,25418.1
13,600,3,25417.6
13,600,4,25417.733333333334
13,600,5,25417.666666666668
13,600,6,25417.8
13,600,7,25417.833333333332
13,600,8,25417.766666666666
13,600,9,25417.766666666666
13,600,10,25417.633333333335
13,600,11,25417.733333333334
13,600,12,25417.766666666666
13,700,0,44908.433333333334
13,700,1,44912.3
13,700,2,44924.166666666664
13,700,3,44908.8
13,700,4,44910.03333333333
13,700,5,44911.3
13,700,6,44924.76666666667
13,700,7,44907.46666666667
13,700,8,44907.8
13,700,9,44907.46666666667
13,700,10,44907.6
13,700,11,44907.5
13,700,12,44909.666666666664
13,800,0,147507.76666666666
13,800,1,147503.7
13,800,2,147503.26666666666
13,800,3,147501.36666666667
13,800,4,147499.76666666666
13,800,5,147504.86666666667
13,800,6,147531.4
13,800,7,147510.7
13,800,8,147495.13333333333
13,800,9,147498.96666666667
13,800,10,147497.7
13,800,11,147502.63333333333
13,800,12,147526.2
13,900,0,227329.9
13,900,1,227170.8
13,900,2,227161.4
13,900,3,227176.53333333333
13,900,4,227166.66666666666
13,900,5,227170.3
13,900,6,227180.2
13,900,7,227172.26666666666
13,900,8,227160.13333333333
13,900,9,227165.83333333334
13,900,10,227167.1
13,900,11,227168.83333333334
13,900,12,227173.4
13,1000,0,433180.26666666666
13,1000,1,433167.93333333335
13,1000,2,433175.9666666667
13,1000,3,433168.26666666666
13,1000,4,433168.13333333336
13,1000,5,433174.8
13,1000,6,433204.0333333333
13,1000,7,433175.13333333336
13,1000,8,433171.63333333336
13,1000,9,433169.73333333334
13,1000,10,433217.5
13,1000,11,433169.86666666664
13,1000,12,433162.86666666664
14,100,0,73.73333333333333
14,100,1,73.8
14,100,2,73.8
14,100,3,73.63333333333334
14,100,4,73.63333333333334
14,100,5,73.83333333333333
14,100,6,73.9
14,100,7,73.7
14,100,8,73.43333333333334
14,100,9,73.6
14,100,10,73.73333333333333
14,100,11,73.66666666666667
14,100,12,73.66666666666667
14,100,13,73.4
14,200,0,578.9
14,200,1,579.6666666666666
14,200,2,580.3666666666667
14,200,3,581.0666666666667
14,200,4,580.9
14,200,5,579.5333333333333
14,200,6,580.6333333333333
14,200,7,580.2333333333333
14,200,8,579.6333333333333
14,200,9,580.8666666666667
14,200,10,579.7
14,200,11,580.3
14,200,12,581.0
14,200,13,579.1333333333333
14,300,0,2090.7
14,300,1,2090.8
14,300,2,2090.9333333333334
14,300,3,2090.5333333333333
14,300,4,2090.733333333333
14,300,5,2090.8
14,300,6,2090.9
14,300,7,2090.4666666666667
14,300,8,2090.766666666667
14,300,9,2090.733333333333
14,300,10,2090.8
14,300,11,2090.6666666666665
14,300,12,2090.6
14,300,13,2090.9666666666667
14,400,0,6517.466666666666
14,400,1,6517.833333333333
14,400,2,6517.7
14,400,3,6517.333333333333
14,400,4,6517.266666666666
14,400,5,6517.233333333334
14,400,6,6517.5
14,400,7,6517.566666666667
14,400,8,6517.533333333334
14,400,9,6517.4
14,400,10,6517.1
14,400,11,6517.0
14,400,12,6517.6
14,400,13,6517.233333333334
14,500,0,12885.166666666666
14,500,1,12885.266666666666
14,500,2,12884.966666666667
14,500,3,12884.866666666667
14,500,4,12884.466666666667
14,500,5,12884.633333333333
14,500,6,12885.133333333333
14,500,7,12885.133333333333
14,500,8,12884.9
14,500,9,12884.8
14,500,10,12884.733333333334
14,500,11,12884.566666666668
14,500,12,12884.6
14,500,13,12884.933333333332
14,600,0,23404.0
14,600,1,23404.133333333335
14,600,2,23403.8
14,600,3,23403.8
14,600,4,23403.8
14,600,5,23403.766666666666
14,600,6,23403.7
14,600,7,23403.433333333334
14,600,8,23403.8
14,600,9,23403.766666666666
14,600,10,23403.6
14,600,11,23403.633333333335
14,600,12,23403.7
14,600,13,23403.9
14,700,0,41406.566666666666
14,700,1,41413.73333333333
14,700,2,41411.933333333334
14,700,3,41406.566666666666
14,700,4,41407.8
14,700,5,41406.53333333333
14,700,6,41410.73333333333
14,700,7,41406.433333333334
14,700,8,41406.433333333334
14,700,9,41406.53333333333
14,700,10,41406.433333333334
14,700,11,41406.46666666667
14,700,12,41406.833333333336
14,700,13,41406.73333333333
14,800,0,139253.43333333332
14,800,1,139225.3
14,800,2,139233.46666666667
14,800,3,139222.73333333334
14,800,4,139223.9
14,800,5,139223.73333333334
14,800,6,139255.83333333334
14,800,7,139225.86666666667
14,800,8,139222.83333333334
14,800,9,139219.96666666667
14,800,10,139258.86666666667
14,800,11,139222.3
14,800,12,139226.56666666668
14,800,13,139227.0
14,900,0,233001.9
14,900,1,233000.6
14,900,2,232998.2
14,900,3,233002.53333333333
14,900,4,233003.76666666666
14,900,5,233000.36666666667
14,900,6,233092.7
14,900,7,233004.0
14,900,8,232986.56666666668
14,900,9,232998.66666666666
14,900,10,233003.16666666666
14,900,11,232998.0
14,900,12,232999.0
14,900,13,233000.1
14,1000,0,414502.8333333333
14,1000,1,414447.23333333334
14,1000,2,414450.43333333335
14,1000,3,414449.7
14,1000,4,414450.6
14,1000,5,414541.4
14,1000,6,414442.2
14,1000,7,414446.86666666664
14,1000,8,414448.93333333335
14,1000,9,414449.06666666665
14,1000,10,414442.93333333335
14,1000,11,414444.13333333336
14,1000,12,414444.4
14,1000,13,414443.1
15,100,0,68.5
15,100,1,68.86666666666666
15,100,2,68.7
15,100,3,68.56666666666666
15,100,4,68.53333333333333
15,100,5,68.6
15,100,6,69.1
15,100,7,68.46666666666667
15,100,8,68.66666666666667
15,100,9,68.56666666666666
15,100,10,68.8
15,100,11,68.56666666666666
15,100,12,68.86666666666666
15,100,13,68.7
15,100,14,68.43333333333334
15,200,0,547.6333333333333
