TotalCores,MatrixSize,SingleCore,Time
10,800,7,18056.6
10,800,8,18915.566666666666
10,800,9,17984.066666666666
10,900,0,24770.8
10,900,1,24705.2
10,900,2,24762.566666666666
10,900,3,24765.6
10,900,4,24766.566666666666
10,900,5,22900.333333333332
10,900,6,24169.933333333334
10,900,7,23993.533333333333
10,900,8,24768.866666666665
10,900,9,24230.566666666666
10,1000,0,34425.933333333334
10,1000,1,34346.96666666667
10,1000,2,34420.8
10,1000,3,34366.76666666667
10,1000,4,34411.0
10,1000,5,31582.166666666668
10,1000,6,33809.166666666664
10,1000,7,31985.5
10,1000,8,34414.86666666667
10,1000,9,34128.333333333336
