TotalCores,MatrixSize,Time,Speedup,Eficiencia
21,1000,51654.35238095239,7.580473834593202,0.3609749445044382
22,100,98.83181818181819,10.812307409281146,0.49146851860368845
22,200,512.6878787878787,11.24407312618582,0.5110942330084464
22,300,1436.9378787878788,11.572502132586234,0.5260228242084651
22,400,3052.6287878787875,9.927825743832317,0.4512648065378326
22,500,6156.190909090909,8.82744987430736,0.40124772155942545
22,600,10861.79090909091,10.3485481913106,0.4703885541504818
22,700,17513.72272727272,8.67543329875439,0.39433787721610863
22,800,25777.013636363634,8.058430258718289,0.366292284487195
22,900,36225.94696969698,8.035889310043757,0.3652676959110799
22,1000,49666.378787878784,7.883894018909811,0.3583588190413551
23,100,92.91884057971016,11.500358736001495,0.5000155972174563
23,200,487.39130434782606,11.827662801070472,0.5142462087421944
23,300,1316.7188405797099,12.629094499282365,0.5490910651861898
23,400,2914.5927536231884,10.398010709727016,0.4520874221620442
23,500,5880.171014492755,9.241817377883615,0.401818146864505
23,600,10228.59420289855,10.989170597345039,0.4777900259715234
23,700,16454.52608695652,9.23388085019205,0.40147308044313257
23,800,24928.40144927536,8.3327551944854,0.3622937041080609
23,900,34821.18550724638,8.36007435586648,0.3634814937333252
23,1000,47411.17971014493,8.258905791008628,0.35908286047863597
24,100,88.30694444444445,12.100973561284029,0.5042072317201679
24,200,473.3444444444445,12.17865777798643,0.5074440740827679
24,300,1290.6555555555556,12.884124346800506,0.5368385144500211
24,400,2794.3138888888884,10.84558423703692,0.4518993432098717
24,500,5714.133333333332,9.510360276274035,0.39626501151141813
24,600,9508.977777777776,11.820804432769968,0.492533518032082
24,700,15306.465277777776,9.92646770995009,0.4136028212479204
24,800,23594.744444444445,8.80375149456541,0.36682297894022536
24,900,33310.4625,8.739227202264154,0.3641344667610064
24,1000,45253.87222222222,8.652617940490543,0.3605257475204393
25,100,194.18,5.50314141518179,0.2201256566072716
25,200,733.7080000000001,7.856940363196257,0.3142776145278503
25,300,1268.7986666666668,13.106071990407724,0.524242879616309
25,400,4246.054666666666,7.137441471157069,0.28549765884628275
25,500,5646.245333333333,9.62470871498322,0.3849883485993288
25,600,10289.318666666664,10.924315817995856,0.4369726327198342
25,700,15979.450666666666,9.508407798415766,0.38033631193663064
25,800,22824.691999999995,9.100769757009939,0.36403079028039753
25,900,31944.107999999993,9.113032675697191,0.36452130702788765
25,1000,43684.19333333333,8.963527463556995,0.3585410985422798
26,100,836.2858974358975,1.277792682235096,0.04914587239365754
26,200,1234.3166666666666,4.670357417734509,0.17962913145132728
26,300,1895.9166666666674,8.770937541206976,0.3373437515848837
26,400,3820.2807692307692,7.932916059666711,0.3051121561410274
26,500,6598.632051282051,8.235565529996213,0.31675252038446977
26,600,11906.557692307691,9.440492338040393,0.3630958591553997
26,700,15836.525641025642,9.594221407991425,0.3690085156919779
26,800,22378.632051282046,9.282169982090862,0.35700653777272545
26,900,30933.192307692316,9.410852171491165,0.3619558527496602
26,1000,42086.00256410258,9.303912056514799,0.35784277140441534
27,100,1185.0740740740741,0.9017157858549237,0.03339688095758977
27,200,1507.5814814814814,3.823806587445676,0.1416224662016917
27,300,2407.2074074074067,6.907990817698703,0.25585151176661863
27,400,3763.7037037037044,8.052165912222002,0.29822836711933337
27,500,6547.976543209876,8.299276319647142,0.3073806044313756
27,600,12049.907407407405,9.328185094399068,0.3454883368295951
27,700,17400.28148148148,8.731992841324832,0.3234071422712901
27,800,21773.645679012345,9.540077473883509,0.35333620273642624
27,900,30754.93827160493,9.465396985328065,0.35057025871585423
27,1000,40283.7888888889,9.720149903145487,0.3600055519683514
